tweet,label
indian government issued guideline monitor citizen activity call social medium handle surveillance,0
trump family go facemask production http co kgwvjlhabr donaldtrump coronavirus fashion ivankatrump facemasks,0
video show dead body lying beach shared claim body coronavirus patient dumped sea,0
coronavirusupdates covid india tracker september confirmed case recovered active case death indiafightscorona indiawillwin staysafe via mohfw india http co evr xi b,1
new publication sciencemagazine evolution epidemic spread sars cov brazil virus strain europe intervention reduced r number r insufficient control transmission http co zph hdrboq uniofoxford usponline imperialcollege http co rwfucymibx,1
say covid remains air eight hour everyone required wear mask everywhere,0
sanitary technician going inspect house seize cash,0
worldmosquitoday fact covid transmitted mosquito bite http co tdkogmwrir knowthefacts http co rwnlwku l,1
restriction easing lockdown phase public gathering people outside workplace restricted opening religious centre strict guideline interstate travel except essential good non essential international travel http co fx iw riw,1
covid sensor inserted every phone apparently everyone phone disruption earlier week adding covid tracker phone erted every phone apparently everyone phone disruption earlier week adding covid tracker phone iphone go setting privacy health yet functional watsapp forward checked android google apple allowed track people freely penalised illegal tracking,0
trump virus sweep america http co r lhge,0
israel become first country reimpose strict nationwide lockdown stop spread coronavirus friday school restaurant hotel shut restriction movement place least three week world news http co ku hcoeoj http co xndudfxqwi,1
also see thread harvard epidemiologist michaelmina lab much uncertainty http co elcl chz http co adr wni,1
covid virus killed temperature degree therefore drink hot water go sun long time,0
america vaccinating cattle coronavirus year yet news tell new gunna kill go buy mask,0
n mask provide best protection smoke damage airway heart http co acrvnq une wildfire,1
president trump say never ever get coronavirus http co v kb sv donaldtrump coronavirus foxnews seanhannity,0
president donald trump tweeted ordered treasury secretary send check american first however go social medium history last year search post notmypresident think offending check president maga,0
india register yet another single day record new infection taking country confirmed case tally lakh official residence tamil nadu governor security fire service personnel test positive covid covid coronavirusfacts http co hiagiilrcu,0
indiafightscorona india overtakes usa becomes term global covid recovery total recovery cross lakh http co sjf zbg pmoindia drharshvardhan ashwinikchoubey pib india ddnewslive airnewsalerts covidnewsbymib covidindiaseva icmrdelhi,1
dr uma kumar aiims gave interview coronavirus,0
president ghana revealed coronavirus created laboratory,0
supposed cure pandemic combination lemon water bicarbonate baking soda,0
muslim man caught spreading coronavirus beaten man caught spitting fruit,0
voice recording whatsapp claim death day peak new coronavirus outbreak one third child underlying health condition ambulance sent people struggling breathe ice rink used mor,0
note previous tweet stated facebook post victorian coronavirus number posted one nation leader pauline hanson fact posted victorian branch pauline hanson one nation party,0
rt pib india first time first lockdown march fatality rate lowest e fatality rate,1
